"index","a","b","c","discriminant","overall_score","quality_rating","uniformity_passed","independence_passed","ks_p_value","chi_sq_p_value","independence_p_value","autocorrelation_passed","periodicity_p_value","periodicity_passed","n_sig_lags","max_abs_acf","mean_error","var_error","empirical_rating"
266,23,5,-126,11617,0.8,"Good",TRUE,TRUE,0.6261529551676,0.506092623338941,0.441765641695805,FALSE,NA,TRUE,1,0.00948888305947406,3.26715613738759e-05,0.000109087824945342,"Fair"
267,23,5,-128,11801,0.95,"Excellent",TRUE,TRUE,0.881151514274716,0.57772876995148,0.693911899483837,TRUE,NA,TRUE,0,0.00811040707758853,5.27273546726548e-05,0.000152966335782836,"Very-Good"
268,23,5,-146,13457,0.75,"Good",TRUE,TRUE,0.732182913619661,0.354612232540363,0.971459817495601,FALSE,NA,TRUE,2,0.00954353314985767,0.00104579975127084,0.000279202875433732,"Poor"
269,23,7,-125,11549,0.9,"Excellent",TRUE,TRUE,0.645653792913757,0.84896747492186,0.992863527322925,TRUE,NA,TRUE,0,0.00861703345743636,0.00137298550133036,0.000252968984777932,"Good"
270,23,7,-131,12101,0.75,"Good",TRUE,TRUE,0.349388426656273,0.606610781020039,0.687318839518327,FALSE,NA,TRUE,2,0.0100171988928684,0.000235058859700987,0.000149918088622622,"Poor"
271,23,7,-134,12377,0.8,"Good",TRUE,TRUE,0.903586173151203,0.355249788401352,0.316455427792067,FALSE,NA,TRUE,1,0.0138791545608023,0.000360434860041947,3.47312814577561e-05,"Fair"
272,23,7,-137,12653,0.9,"Excellent",TRUE,TRUE,0.854057125924618,0.69033320440933,0.371088585637758,TRUE,NA,TRUE,0,0.00805743382494531,0.000523929150423708,0.000271220770202224,"Good"
273,23,7,-144,13297,0.95,"Excellent",TRUE,TRUE,0.739206948736152,0.889988979876039,0.267386696325115,TRUE,NA,TRUE,0,0.00791812250403709,0.000143152091739818,0.000284540093463681,"Very-Good"
274,23,7,-149,13757,0.8,"Good",TRUE,TRUE,0.561079917406331,0.554413379113971,0.616452597526488,FALSE,NA,TRUE,1,0.0100834622792731,0.000808331238324522,0.000424481980939195,"Fair"
275,24,5,-118,11353,0.8,"Good",TRUE,TRUE,0.587878013631317,0.91945768958406,0.767868658803955,FALSE,NA,TRUE,1,0.00917525363588843,0.000576309187839574,0.000619736289516684,"Fair"
276,24,5,-123,11833,0.9,"Excellent",TRUE,TRUE,0.712530783627229,0.982372446710376,0.809169355007463,TRUE,NA,TRUE,0,0.00842428515813692,0.000692759920853159,0.00020108408048386,"Good"
277,24,5,-129,12409,0.9,"Excellent",TRUE,TRUE,0.378820731982375,0.62105450397506,0.299481507859531,TRUE,NA,TRUE,0,0.00636296897585658,0.000663079394135291,0.00063685130862634,"Good"
278,24,5,-131,12601,0.8,"Good",TRUE,TRUE,0.778119818288589,0.975582996683937,0.426004043251751,FALSE,NA,TRUE,1,0.0130059106508679,0.000841450315065329,0.000432529410628338,"Fair"
279,24,5,-134,12889,0.55,"Fair",TRUE,FALSE,0.612010587452215,0.149826953474804,0.0325409075246126,FALSE,NA,TRUE,1,0.0088941180877915,0.000985817866812844,9.73649128162557e-05,"Poor"
280,24,5,-137,13177,0.5,"Fair",TRUE,FALSE,0.0745172577126822,0.518807215919232,0.000323603415902429,FALSE,NA,TRUE,2,0.0112677130766584,0.00255156830900904,0.000698428098195952,"Poor"
281,24,7,-83,8017,0.55,"Fair",FALSE,TRUE,0.00629012892282174,0.000372832432992196,0.641854983396221,FALSE,NA,TRUE,1,0.0103364942253202,0.002023358096927,0.000260210286668561,"Poor"
282,24,7,-127,12241,0.75,"Good",TRUE,TRUE,0.159406401656221,0.11742215726785,0.32517464180372,FALSE,NA,TRUE,1,0.0106541044658497,0.00106700583680919,0.00055798764460338,"Poor"
283,24,7,-135,13009,0.95,"Excellent",TRUE,TRUE,0.954830018025398,0.659678605666735,0.307891069412716,TRUE,NA,TRUE,0,0.00821939739064627,1.46263459730456e-05,3.34233871778222e-05,"Very-Good"
284,24,7,-142,13681,0.75,"Good",TRUE,TRUE,0.237426335192352,0.639274865747887,0.629098922014988,FALSE,NA,TRUE,1,0.010119606724062,0.00195622983729232,0.0001198088076972,"Poor"
285,24,7,-144,13873,0.7,"Good",TRUE,TRUE,0.236475327416518,0.56879367079386,0.117521199311792,FALSE,NA,TRUE,1,0.00910427339618753,0.00220215999312418,6.05108570090884e-05,"Poor"
286,24,7,-150,14449,0.8,"Good",TRUE,TRUE,0.972594357934563,0.992043675005512,0.727216869936252,FALSE,NA,TRUE,1,0.00879012318878292,0.000285930557103908,2.75021044748858e-06,"Fair"
287,25,7,-111,11149,0.8,"Good",TRUE,TRUE,0.603742308274595,0.629582801630254,0.147341341628279,FALSE,NA,TRUE,1,0.00949582064810222,0.000702875443847506,0.000129955064229664,"Fair"
288,25,7,-121,12149,0.75,"Good",TRUE,TRUE,0.560357852597427,0.361476055600344,0.415681109767589,FALSE,NA,TRUE,2,0.0127618528837584,0.00074580389321921,0.000169017485382908,"Poor"
289,25,7,-136,13649,0.75,"Good",TRUE,TRUE,0.501501820420809,0.383251270572942,0.879144232097912,FALSE,NA,TRUE,4,0.0109472392380708,0.000507494978658374,0.000609981461284978,"Poor"
290,25,7,-141,14149,0.95,"Excellent",TRUE,TRUE,0.873408571296838,0.676398751621781,0.830028767686815,TRUE,NA,TRUE,0,0.00755426821652662,0.000142628040320281,0.000213398430169737,"Very-Good"
291,25,7,-142,14249,0.8,"Good",TRUE,TRUE,0.302664116237774,0.930941033972756,0.84400287239382,FALSE,NA,TRUE,1,0.0123344398152628,0.00152172903148828,0.000425553018757602,"Fair"
292,25,7,-145,14549,0.8,"Good",TRUE,TRUE,0.119896230030728,0.431007915832745,0.0603379647890832,FALSE,NA,TRUE,2,0.0118003690842529,0.00289001049765314,2.09308074362868e-06,"Fair"
293,25,9,-119,11981,0.95,"Excellent",TRUE,TRUE,0.967153375178581,0.251253756195263,0.567024514826628,TRUE,NA,TRUE,0,0.0087439174342022,0.000574604290692005,5.82216749648728e-05,"Very-Good"
294,25,9,-127,12781,0.7,"Good",FALSE,TRUE,0.0272096164949268,0.351388714948827,0.320795678011889,TRUE,NA,TRUE,0,0.00714955415035109,0.00265532968309595,0.000331079234300993,"Poor"
295,25,9,-133,13381,0.75,"Good",TRUE,TRUE,0.637578875091612,0.650863439622844,0.950076644548919,FALSE,NA,TRUE,3,0.0112371684113326,0.00109660346139895,0.000331923408917134,"Poor"
296,25,9,-137,13781,0.75,"Good",TRUE,TRUE,0.546636928059141,0.806623659514351,0.661187883898783,FALSE,NA,TRUE,1,0.0109434129013771,0.00164564474061585,0.000257525691427674,"Poor"
297,25,9,-140,14081,0.8,"Good",TRUE,TRUE,0.19499259735799,0.197413532939164,0.188570027901779,FALSE,NA,TRUE,1,0.0106704643650186,0.00163621203842718,0.000705375044244769,"Fair"
298,25,9,-142,14281,0.75,"Good",TRUE,TRUE,0.728268276342295,0.251033862339685,0.687318839518327,FALSE,NA,TRUE,3,0.0104345863137323,0.000977362448980834,0.000106967916343029,"Poor"
299,26,5,-113,11777,0.5,"Fair",FALSE,TRUE,0.280190086605942,0.0314366808820619,0.491002115942317,FALSE,NA,TRUE,2,0.0103271537422799,0.00131311749634211,7.57074216754805e-05,"Poor"
300,26,5,-119,12401,0.95,"Excellent",TRUE,TRUE,0.176580654231604,0.649953266220651,0.491002115942317,TRUE,NA,TRUE,0,0.00691751251125637,0.0025291746720657,7.33661116100459e-05,"Very-Good"
301,26,5,-122,12713,0.7,"Good",FALSE,TRUE,0.00137455004272336,0.0777937652415363,0.687318839518327,TRUE,NA,TRUE,0,0.00835853383780895,0.00420611536280285,0.000310808202888618,"Poor"
302,26,5,-128,13337,0.8,"Good",TRUE,TRUE,0.663098417092177,0.434724808846469,0.809169355007463,FALSE,NA,TRUE,1,0.0101011117584701,0.00122559283170354,0.00020150018022301,"Fair"
303,26,5,-129,13441,0.95,"Excellent",TRUE,TRUE,0.205589546238833,0.74533575296517,0.299481507859531,TRUE,NA,TRUE,0,0.00644485116949059,0.00134332561804917,0.000269902284293258,"Very-Good"
304,26,5,-143,14897,0.7,"Good",FALSE,TRUE,0.218090870258295,0.0181908689148141,0.879144232097912,TRUE,NA,TRUE,0,0.00814568155370299,0.000421487599538528,0.000358254743300743,"Poor"
305,26,7,-107,11177,0.75,"Good",TRUE,TRUE,0.895477125263392,0.544114802663782,0.468762957520873,FALSE,NA,TRUE,2,0.0100062349206712,0.000293768528554783,0.000249435051587851,"Poor"
306,26,7,-111,11593,0.5,"Fair",FALSE,TRUE,0.00616208182016897,0.0184336167652226,0.661187883898783,FALSE,NA,TRUE,3,0.00978657467337935,0.00331023259910546,0.000298202573815035,"Poor"
307,26,7,-116,12113,0.95,"Excellent",TRUE,TRUE,0.448654167297097,0.307827595108528,0.271263963219362,TRUE,NA,TRUE,0,0.00730551079598989,0.00146071831378947,0.000329129485434967,"Very-Good"
308,26,7,-123,12841,0.95,"Excellent",TRUE,TRUE,0.956163939635786,0.975230420866878,0.858026252294354,TRUE,NA,TRUE,0,0.00716188954739752,5.56612522500943e-05,1.03973908895105e-05,"Very-Good"
309,26,7,-138,14401,0.9,"Excellent",TRUE,TRUE,0.623981585163139,0.63163119777923,0.661187883898783,TRUE,NA,TRUE,0,0.0076823819953221,0.000617140294172702,0.000116799541002216,"Good"
310,26,7,-141,14713,0.9,"Excellent",TRUE,TRUE,0.569385853177502,0.830070585840285,0.802245461699024,TRUE,NA,TRUE,0,0.00789029831223332,0.000639009819870973,0.000269363139211484,"Good"
311,27,5,-124,13417,0.95,"Excellent",TRUE,TRUE,0.253834627199563,0.350393213901552,0.935840190962206,TRUE,NA,TRUE,0,0.00735080642780818,0.0011127715049391,0.00038887600877921,"Very-Good"
312,27,5,-126,13633,0.75,"Good",TRUE,TRUE,0.786470421389384,0.819037879550842,0.942956139892694,FALSE,NA,TRUE,2,0.0114622896848622,0.000887078435107491,5.40859440499863e-05,"Poor"
313,27,5,-131,14173,0.75,"Good",TRUE,TRUE,0.762139603305916,0.142395097097423,0.858026252294354,FALSE,NA,TRUE,1,0.00941277124866309,0.000329838729898002,0.000398091979482679,"Poor"
314,27,5,-133,14389,0.95,"Excellent",TRUE,TRUE,0.574636636169101,0.586615817805635,0.84400287239382,TRUE,NA,TRUE,0,0.00847891642538507,0.000386061613781741,0.000588554940689281,"Very-Good"
315,27,5,-137,14821,0.75,"Good",TRUE,TRUE,0.35174103232441,0.283103149372013,0.255984232539036,FALSE,NA,TRUE,1,0.00922291823066279,0.00147798376635,0.000208003277846813,"Poor"
316,27,5,-138,14929,0.95,"Excellent",TRUE,TRUE,0.53957475633668,0.0571592606240891,0.452456272570189,TRUE,NA,TRUE,0,0.00750912998469881,0.00102843583422674,0.000626131227057056,"Very-Good"
317,27,7,-109,11821,0.95,"Excellent",TRUE,TRUE,0.921554520378058,0.367065191889258,0.610171549002306,TRUE,NA,TRUE,0,0.00831305031441607,0.000287949969611234,0.000224062981640627,"Very-Good"
318,27,7,-113,12253,0.8,"Good",TRUE,TRUE,0.590422481458364,0.621972902094815,0.680749472212229,FALSE,NA,TRUE,1,0.00913841699249667,0.00109558936901943,0.000206424113810597,"Fair"
319,27,7,-116,12577,0.75,"Good",TRUE,TRUE,0.215088891127633,0.934599569641345,0.992863527322925,FALSE,NA,TRUE,2,0.00992055712178996,0.00172323380635364,0.000280436071639245,"Poor"
320,27,7,-131,14197,0.75,"Good",TRUE,TRUE,0.418756466813642,0.463164813527516,0.157594253353735,FALSE,NA,TRUE,4,0.00951875945780362,0.00104460477423862,0.000387081492197044,"Poor"
321,27,7,-135,14629,0.95,"Excellent",TRUE,TRUE,0.476850281915268,0.11636044072131,0.700528208224255,TRUE,NA,TRUE,0,0.00692982499417928,0.000587528766893941,0.000164937897496248,"Very-Good"
322,27,7,-136,14737,0.75,"Good",TRUE,TRUE,0.638362794618954,0.0838606659956083,0.47426993089481,FALSE,NA,TRUE,1,0.0110171055869475,0.000172880912013562,0.000123222395638514,"Poor"
323,28,5,-97,10889,0.5,"Fair",TRUE,FALSE,0.857129355994462,0.377438736755592,0.037978024366472,FALSE,NA,TRUE,4,0.0103746071382845,0.000179799550812598,0.000346654439848618,"Poor"
324,28,5,-106,11897,0.95,"Excellent",TRUE,TRUE,0.291330002290803,0.39438564693416,0.334048671330164,TRUE,NA,TRUE,0,0.00689703193998745,0.00181425227188681,0.00050100497459786,"Very-Good"
325,28,5,-112,12569,0.95,"Excellent",TRUE,TRUE,0.617148573653587,0.337907059766021,0.641854983396221,TRUE,NA,TRUE,0,0.00660460461235692,0.000431986716197985,0.000312622866256829,"Very-Good"
326,28,5,-118,13241,0.95,"Excellent",TRUE,TRUE,0.349279293494803,0.266936747232285,0.567024514826628,TRUE,NA,TRUE,0,0.00861636978285908,0.00135824646061222,0.00027158911701268,"Very-Good"
327,28,5,-121,13577,0.75,"Good",TRUE,TRUE,0.868171414437665,0.52099585782507,0.366323987274753,FALSE,NA,TRUE,2,0.0109889515902161,0.000109747315773179,0.000190104031880634,"Poor"
328,28,5,-124,13913,0.8,"Good",TRUE,TRUE,0.845668183945103,0.761541371715692,0.548991375879998,FALSE,NA,TRUE,1,0.0097818603085908,0.000573472675239106,0.000230965624459789,"Fair"
329,28,9,-16,1873,0.8,"Good",TRUE,TRUE,0.846509894945907,0.31064143851158,0.641854983396221,FALSE,NA,TRUE,1,0.00988106154669114,0.000325812222558564,0.000218831808296002,"Fair"
330,28,9,-23,2657,0.95,"Excellent",TRUE,TRUE,0.593425833024432,0.398245095282852,0.591501329227572,TRUE,NA,TRUE,0,0.007994377834645,0.000610168630950647,0.000140290919101727,"Very-Good"
331,28,9,-41,4673,0.75,"Good",TRUE,TRUE,0.875296785137859,0.95051737171733,0.279133583253914,FALSE,NA,TRUE,2,0.0089067811306485,0.000183898899510537,0.000125850611159481,"Poor"
332,28,9,-98,11057,0.45,"Fair",TRUE,FALSE,0.795446865590542,0.884218540868576,0.0460873332604144,FALSE,NA,TRUE,2,0.0117228578054646,1.48967162857394e-05,0.000371061149959592,"Poor"
333,28,9,-101,11393,0.95,"Excellent",TRUE,TRUE,0.773102485943855,0.914493950218393,0.502330680264396,TRUE,NA,TRUE,0,0.00875405181702362,0.000377458680927922,0.000375508897307267,"Very-Good"
334,28,9,-131,14753,0.95,"Excellent",TRUE,TRUE,0.9077463923738,0.41470031013511,0.0875671503310347,TRUE,NA,TRUE,0,0.00723847071858217,0.000486111749610496,0.000292029260076002,"Very-Good"
335,29,5,-96,11161,0.95,"Excellent",TRUE,TRUE,0.728877267209312,0.960857691492499,0.654717617224281,TRUE,NA,TRUE,0,0.00800127351043265,0.000990022019701553,0.000392335162090085,"Very-Good"
336,29,5,-107,12437,0.8,"Good",TRUE,TRUE,0.271090060981216,0.316444190015425,0.431221105491886,FALSE,NA,TRUE,1,0.0108832625484255,0.0015590669138143,0.000416464178347717,"Fair"
337,29,5,-117,13597,0.75,"Good",TRUE,TRUE,0.731668820946646,0.957061752282255,0.816108220288991,FALSE,NA,TRUE,2,0.0125498808216631,0.000923409947303555,3.19554950429235e-05,"Poor"
338,29,5,-119,13829,0.75,"Good",TRUE,TRUE,0.357276711656766,0.978778090778517,0.648273180267008,FALSE,NA,TRUE,1,0.0103521689730019,0.001374154258516,0.000155255011209318,"Poor"
339,29,5,-122,14177,0.75,"Good",TRUE,TRUE,0.516870382978785,0.874104881793155,0.405507388300762,FALSE,NA,TRUE,2,0.011632807298148,0.00104503488107738,0.000353157390863792,"Poor"
340,29,5,-123,14293,0.75,"Good",TRUE,TRUE,0.201712533188541,0.235199217570883,0.390528847825482,FALSE,NA,TRUE,2,0.0112368847624303,0.00121480789266004,0.000254831565401514,"Poor"
341,29,7,-53,6197,0.95,"Excellent",TRUE,TRUE,0.623930262058431,0.989737379900564,0.971459817495601,TRUE,NA,TRUE,0,0.00860500987852843,0.000625063872719323,0.000218166249160379,"Very-Good"
342,29,7,-57,6661,0.75,"Good",TRUE,TRUE,0.0899028227991242,0.403338273625414,0.405507388300762,FALSE,NA,TRUE,1,0.0100126442650083,0.00192632853866448,0.000172884279538765,"Poor"
343,29,7,-69,8053,0.9,"Excellent",TRUE,TRUE,0.170881412384313,0.941267096369536,0.279133583253914,TRUE,NA,TRUE,0,0.00804928420214757,0.00213526669335939,0.000250363352699082,"Good"
344,29,7,-83,9677,0.5,"Fair",FALSE,TRUE,0.314827876230985,0.0268339094774563,0.200881676774193,FALSE,NA,TRUE,2,0.00934215311998601,0.000357461802665826,0.000801822814366734,"Poor"
345,29,7,-87,10141,0.75,"Good",TRUE,TRUE,0.171629293330017,0.165687514812777,0.241312969577163,FALSE,NA,TRUE,2,0.00993605402813424,0.00199354736733837,0.00020892692977309,"Poor"
346,29,7,-93,10837,0.95,"Excellent",TRUE,TRUE,0.776664465056031,0.851493160512196,0.154981707333595,TRUE,NA,TRUE,0,0.00872427690061514,0.00107068068541449,0.000261234276316885,"Very-Good"
347,30,7,-61,7369,0.8,"Good",TRUE,TRUE,0.304064546012087,0.512945765040661,0.197750128155336,FALSE,NA,TRUE,1,0.0141312454503788,0.00198932023677978,5.98872137382161e-05,"Fair"
348,30,7,-62,7489,0.95,"Excellent",TRUE,TRUE,0.589091658866187,0.160990370342375,0.893271769221751,TRUE,NA,TRUE,0,0.00792643114408568,0.00064285628719285,0.000237605100612312,"Very-Good"
349,30,7,-83,10009,0.95,"Excellent",TRUE,TRUE,0.573076239513126,0.215081764651164,0.10546245313764,TRUE,NA,TRUE,0,0.00871124156451106,0.000631206487536562,4.78955858842084e-05,"Very-Good"
350,30,7,-89,10729,0.9,"Excellent",TRUE,TRUE,0.919115881491556,0.403046398110992,0.320795678011889,TRUE,NA,TRUE,0,0.00680848037749387,0.000147902450612469,0.000138678878766479,"Good"
351,30,7,-97,11689,0.75,"Good",TRUE,TRUE,0.886647639795713,0.867897223500712,0.567024514826628,FALSE,NA,TRUE,1,0.00878519648838829,0.000160444651681579,0.000108311616441814,"Poor"
352,30,7,-114,13729,0.9,"Excellent",TRUE,TRUE,0.87681032126898,0.970454883981968,0.921624222978911,TRUE,NA,TRUE,0,0.00818549808250685,0.00102110977032666,3.16305648326298e-05,"Good"
353,30,11,-10,1321,0.95,"Excellent",TRUE,TRUE,0.500302449938467,0.0981568962714781,0.707167316563571,TRUE,NA,TRUE,0,0.00856924543084987,0.000248473303985253,9.27794047423797e-05,"Very-Good"
354,30,11,-20,2521,0.75,"Good",TRUE,TRUE,0.319189305285712,0.487835159931406,0.603919077235902,FALSE,NA,TRUE,1,0.011180841961236,0.00180596121641163,9.72250468061486e-05,"Poor"
355,30,11,-34,4201,0.75,"Good",TRUE,TRUE,0.949369299758987,0.473313898864032,0.204049256494614,FALSE,NA,TRUE,1,0.0108008093867764,2.37026807131668e-06,2.92919173289219e-05,"Poor"
356,30,11,-62,7561,0.75,"Good",TRUE,TRUE,0.803533399912524,0.508905440179789,0.244924059153179,FALSE,NA,TRUE,1,0.0100047149612,1.77293322511929e-05,0.000339410694841544,"Poor"
357,30,11,-80,9721,0.9,"Excellent",TRUE,TRUE,0.9365984470871,0.88972113767362,0.7138287701238,TRUE,NA,TRUE,0,0.00795024654770055,0.000219587169898339,0.000265930901532055,"Good"
358,30,11,-115,13921,0.75,"Good",TRUE,TRUE,0.506163085730684,0.0506591746074399,0.066714271959488,FALSE,NA,TRUE,1,0.0104019781502324,0.00116916574758275,0.000196454856102105,"Poor"
359,31,5,-49,6101,0.75,"Good",TRUE,TRUE,0.539877227298535,0.425757379679269,0.347649658837571,FALSE,NA,TRUE,2,0.0100707598932067,0.000985016217652346,0.000505574961478933,"Poor"
360,31,5,-81,10069,0.75,"Good",TRUE,TRUE,0.226013684752655,0.399309653395954,0.47426993089481,FALSE,NA,TRUE,1,0.0104037379277393,0.00118628756547368,0.000195720537820548,"Poor"
361,31,5,-82,10193,0.75,"Good",TRUE,TRUE,0.815129270079591,0.279622721182651,0.674204236070999,FALSE,NA,TRUE,3,0.0105673162742105,3.25352392822054e-05,0.000142644939556555,"Poor"
362,31,5,-111,13789,0.75,"Good",TRUE,TRUE,0.76158501332756,0.145707177816128,0.7138287701238,FALSE,NA,TRUE,2,0.0109458970125754,0.000267952479320432,0.000288059171021454,"Poor"
363,31,5,-117,14533,0.95,"Excellent",TRUE,TRUE,0.255300466126731,0.0787560510713766,0.162919251614264,TRUE,NA,TRUE,0,0.0077940709323966,0.00175221602309811,0.000352867840777676,"Very-Good"
364,31,5,-118,14657,0.9,"Excellent",TRUE,TRUE,0.236476975831545,0.7232580991319,0.502330680264396,TRUE,NA,TRUE,0,0.00753185321643916,0.00249341592449548,6.38213766386564e-06,"Good"
365,31,7,-55,6869,0.75,"Good",TRUE,TRUE,0.267880124365082,0.457760263516481,0.23070514026133,FALSE,NA,TRUE,2,0.0123781701460062,0.00138588886365321,0.000272909493171256,"Poor"
366,31,7,-66,8233,0.8,"Good",TRUE,TRUE,0.32831247545609,0.0990255943320507,0.123943474310943,FALSE,NA,TRUE,1,0.00928082864130512,0.000641361077268976,0.000118472661257488,"Fair"
367,31,7,-75,9349,0.75,"Good",TRUE,TRUE,0.929761942354365,0.593336621220368,0.361597732262035,FALSE,NA,TRUE,2,0.010615965552744,0.000853293230998808,2.01373028918955e-05,"Poor"
368,31,7,-81,10093,0.55,"Fair",FALSE,TRUE,0.0189251856622021,0.0177373537288639,0.907433252927981,FALSE,NA,TRUE,1,0.00929211266478472,0.00179511407740868,0.000200884127027609,"Poor"
369,31,7,-103,12821,0.8,"Good",TRUE,TRUE,0.990786305801188,0.974242122827018,0.307891069412716,FALSE,NA,TRUE,2,0.0112735643828528,0.000257703765578654,4.13719902929016e-05,"Fair"
370,31,7,-117,14557,0.75,"Good",TRUE,TRUE,0.252689176696033,0.595504501458866,0.123943474310943,FALSE,NA,TRUE,1,0.00918288238334683,0.00162640867757002,3.9818422190821e-05,"Poor"
371,32,5,-11,1433,0.5,"Fair",FALSE,TRUE,0.00732163515497237,0.00215795521035998,0.090935340096195,FALSE,NA,TRUE,2,0.0104132210355884,0.00260265307278795,0.000135892227155515,"Poor"
372,32,5,-41,5273,0.95,"Excellent",TRUE,TRUE,0.551176186873102,0.559707021985698,0.525396029687313,TRUE,NA,TRUE,0,0.00718473832102488,0.00096988324565217,0.00035906643181996,"Very-Good"
373,32,5,-44,5657,0.75,"Good",TRUE,TRUE,0.610653657142655,0.16207521390681,0.921624222978911,FALSE,NA,TRUE,1,0.0109703760872931,0.000720502376155285,0.000544829460992227,"Poor"
374,32,5,-101,12953,0.5,"Fair",TRUE,FALSE,0.44280713899061,0.882906151990308,0.0460873332604144,FALSE,NA,TRUE,3,0.0127468941546223,0.00137735337058942,0.000157480292512474,"Poor"
375,32,5,-107,13721,0.75,"Good",TRUE,TRUE,0.164263031572833,0.687452163947322,0.603919077235902,FALSE,NA,TRUE,1,0.0111008135856397,0.00157513744474269,0.000431276437214981,"Poor"
376,32,5,-113,14489,0.5,"Fair",FALSE,TRUE,0.0424790100818466,0.0899639572674779,0.573098023547063,FALSE,NA,TRUE,2,0.0101023437708814,0.00118368191945462,0.000497919913023823,"Poor"
377,32,7,-20,2609,0.75,"Good",TRUE,TRUE,0.641357273632657,0.97678877087391,0.21708299072569,FALSE,NA,TRUE,1,0.01350654658066,0.00060669413814457,0.000101563631992471,"Poor"
378,32,7,-29,3761,0.9,"Excellent",TRUE,TRUE,0.531865420504403,0.539164566086138,0.795337060760233,TRUE,NA,TRUE,0,0.00789995821080049,0.00130961960051701,0.00034360488859865,"Good"
379,32,7,-41,5297,0.75,"Good",TRUE,TRUE,0.784597402001968,0.111719250605507,0.992863527322925,FALSE,NA,TRUE,2,0.0101587441941716,2.78072601980206e-05,0.000454639829373535,"Poor"
380,32,7,-80,10289,0.35,"Poor",TRUE,FALSE,0.778362375993601,0.729587816657644,0.0347835492218227,FALSE,NA,FALSE,3,0.0119254780596567,0.000411863146748237,4.21056557376592e-05,"Poor"
381,33,5,-43,5701,0.55,"Fair",FALSE,TRUE,0.276618360151553,0.0456514743009642,0.0736353883979766,FALSE,NA,TRUE,1,0.00949594285455375,0.000260393814665028,0.00103150827990271,"Poor"
382,33,5,-57,7549,0.95,"Excellent",TRUE,TRUE,0.235816186628762,0.451714884753549,0.597695550120911,TRUE,NA,TRUE,0,0.00740832415162298,0.00216375665116741,0.000450803616313208,"Very-Good"
383,33,5,-73,9661,0.9,"Excellent",TRUE,TRUE,0.895358141330829,0.969394968320985,0.452456272570189,TRUE,NA,TRUE,0,0.00836882198078368,0.000647113333246796,0.00023351584878667,"Good"
384,33,5,-79,10453,0.9,"Excellent",TRUE,TRUE,0.550578357327328,0.382539980265005,0.171159598537064,TRUE,NA,TRUE,0,0.0080190962651234,0.00139159307571995,2.81791845942458e-05,"Good"
385,33,5,-97,12829,0.75,"Good",TRUE,TRUE,0.979724181230985,0.967884995994531,0.119632285066392,FALSE,NA,TRUE,3,0.0111772623692861,0.000303349834483213,0.000213631240585904,"Poor"
386,33,5,-99,13093,0.8,"Good",TRUE,TRUE,0.622217131335323,0.0917347680141907,0.50804637395944,FALSE,NA,TRUE,1,0.0103990900197744,0.000407012097292492,0.000259645589435711,"Fair"
387,33,7,-75,9949,0.8,"Good",TRUE,TRUE,0.551688181885648,0.586453221533774,0.21708299072569,FALSE,NA,TRUE,1,0.00986439246159255,0.000525777430136876,3.61119771734447e-05,"Fair"
388,33,7,-79,10477,0.9,"Excellent",TRUE,TRUE,0.492860759029129,0.269350477312276,0.502330680264396,TRUE,NA,TRUE,0,0.00812867549867096,0.00108382050969213,0.000329100934306992,"Good"
389,33,7,-95,12589,0.75,"Good",TRUE,TRUE,0.358837406756474,0.728982070090766,0.985727625548441,FALSE,NA,TRUE,1,0.00981290351013359,0.00158037093826463,0.000187097340037926,"Poor"
390,33,7,-97,12853,0.5,"Fair",FALSE,TRUE,0.0318623752277433,0.0693411708226639,0.361597732262035,FALSE,NA,TRUE,3,0.00999571571728852,0.00195589571765931,0.000466405359189681,"Poor"
391,33,7,-102,13513,0.75,"Good",TRUE,TRUE,0.452416525834088,0.4685922473519,0.767868658803955,FALSE,NA,TRUE,1,0.00923655804055341,0.000615157273195721,0.000194537401244588,"Poor"
392,33,7,-109,14437,0.75,"Good",TRUE,TRUE,0.0611596339721647,0.402268556799555,0.7138287701238,FALSE,NA,TRUE,1,0.0122509498980417,0.00304608181737887,0.000163259579279013,"Poor"
393,34,5,-18,2473,0.8,"Good",TRUE,TRUE,0.801660812322961,0.512466894209913,0.816108220288991,FALSE,NA,TRUE,1,0.00958829387988021,4.48700561105353e-05,5.81785526070355e-05,"Fair"
394,34,5,-27,3697,0.75,"Good",TRUE,TRUE,0.347767942305426,0.734820164536084,0.816108220288991,FALSE,NA,TRUE,1,0.012876272757731,0.00108840376103903,0.000230427170607242,"Poor"
395,34,5,-31,4241,0.9,"Excellent",TRUE,TRUE,0.74901337487993,0.833994264279613,0.160240031986327,TRUE,NA,TRUE,0,0.0078082166968546,0.00123291531228897,8.03716417382139e-05,"Good"
396,34,5,-34,4649,0.9,"Excellent",TRUE,TRUE,0.302184140972294,0.104225215531322,0.733942582255999,TRUE,NA,TRUE,0,0.00705379150454714,0.00080844966053617,0.000563869007616583,"Good"
397,34,5,-97,13217,0.95,"Excellent",TRUE,TRUE,0.83103278143594,0.0600872607780919,0.255984232539036,TRUE,NA,TRUE,0,0.00743154923102457,0.000600895548640512,6.5058906684734e-06,"Very-Good"
398,34,5,-103,14033,0.95,"Excellent",TRUE,TRUE,0.860887842975984,0.416921039798397,0.554970871817162,TRUE,NA,TRUE,0,0.00875414737210877,0.000734277101384073,9.93718122158926e-05,"Very-Good"
